Time[s],Spin Rate DPS,Lat Accel Mag,Accel Z,Accel2 Z,Vel m/s,Alt m,Z Gyro Degs,Z Gyro2 Degs,Tilt Degs,Tilt2 Degs,EWMA Euler Tilt Bearing,EWMA Euler Tilt Bearing2,Motor Pos Setpoint Degs,Motor Pos Error Degs
Pre-Launch Roll Pitch and Tilt Degs From Accel:,,,,,-0.92,7.68,7.74
Gyro Zero Rate Offset:,,,,,-0.001430, -0.008997, 0.001167, 
Gyro2 Zero Rate Offset:,,,,,0.006854, 0.006781, -0.006190, 

36.341312,663.60,0.200,0.953,0.940,-5.50,0.0,-6767,-6817,7.3,14.1,-286.00,59.40,-6430.379,-8.993
36.371319,668.90,0.225,0.945,0.987,-5.50,0.0,-6747,-6797,6.0,12.6,-285.10,60.20,-6409.984,-8.500
36.401325,676.80,0.181,0.937,0.963,-5.50,0.0,-6727,-6776,4.6,11.1,-284.20,61.10,-6391.014,-8.336
36.431328,673.50,0.150,0.936,0.843,-5.60,0.0,-6707,-6756,3.7,9.5,-283.60,61.90,-6370.657,-8.014
36.461330,667.20,0.121,0.939,0.972,-5.60,0.0,-6687,-6736,3.7,7.9,-282.90,62.60,-6351.446,-7.920
36.491341,682.55,0.086,0.924,0.761,-5.60,0.0,-6666,-6715,4.7,6.7,-281.90,63.30,-6332.186,-8.160
36.521343,676.65,0.115,0.964,0.942,-5.60,0.0,-6646,-6695,6.2,5.9,-279.40,64.30,-6313.940,-9.317
36.551346,680.25,0.124,0.941,0.914,-5.60,0.0,-6626,-6675,7.8,5.7,-278.50,65.50,-6296.724,-10.359
36.581352,655.20,0.135,0.933,0.896,-5.70,0.0,-6606,-6655,9.5,6.0,-281.10,66.90,-6273.731,-6.505
36.611351,679.20,0.119,0.958,0.785,-5.70,0.0,-6586,-6635,11.0,6.6,-286.10,68.60,-6249.770,-2.853
36.641357,658.90,0.147,0.955,0.944,-5.70,0.0,-6566,-6614,12.5,7.5,-290.70,70.30,-6224.650,0.244
36.671360,670.05,0.201,0.942,0.915,-5.70,0.0,-6546,-6594,13.9,8.6,-295.20,72.30,-6200.885,1.906
36.701366,650.55,0.233,0.953,0.893,-5.70,0.0,-6526,-6574,15.3,9.7,-300.80,74.20,-6176.154,2.777
36.731373,658.75,0.264,0.943,0.789,-5.70,0.0,-6506,-6554,16.6,10.8,-308.80,78.30,-6148.326,6.487
36.761375,661.20,0.326,0.950,0.876,-5.70,0.0,-6486,-6534,17.7,11.9,-316.10,82.40,-6122.007,9.323
36.791386,662.35,0.363,0.950,0.896,-5.80,0.0,-6466,-6514,18.8,13.0,-323.00,86.50,-6095.392,10.238
36.821392,651.85,0.374,0.932,0.757,-5.80,0.0,-6447,-6494,19.8,13.9,-329.40,90.50,-6069.557,10.379
36.851391,657.15,0.327,0.965,1.012,-5.80,0.0,-6427,-6474,20.7,14.9,-338.40,94.50,-6041.300,11.959
36.881405,647.50,0.353,0.949,1.065,-5.80,0.0,-6408,-6455,21.7,16.0,-346.60,102.20,-6012.761,13.315
36.911407,654.50,0.381,0.951,0.938,-5.80,0.0,-6388,-6436,22.6,17.0,-354.10,109.50,-5986.006,13.592
36.941414,647.80,0.381,0.922,0.833,-5.80,0.0,-6369,-6416,23.6,17.9,-361.00,116.40,-5961.269,12.814
36.971413,647.80,0.379,0.941,0.788,-5.80,0.0,-6349,-6396,24.6,18.8,-367.30,122.90,-5934.563,11.903
37.001415,650.90,0.383,0.944,0.956,-5.80,0.0,-6330,-6377,25.6,19.6,-373.20,129.00,-5909.179,10.966
37.031425,647.60,0.404,0.900,0.821,-5.80,0.0,-6310,-6357,26.6,20.5,-378.50,136.70,-5883.211,10.090
37.061432,637.85,0.396,0.915,0.872,-5.80,0.0,-6291,-6337,27.6,21.3,-383.50,144.60,-5858.486,9.134
37.091431,642.35,0.367,0.887,0.971,-5.80,0.0,-6272,-6318,28.7,22.2,-388.00,151.90,-5835.158,8.534
37.121441,640.45,0.423,0.885,0.816,-5.80,0.0,-6252,-6298,29.7,23.1,-392.10,158.50,-5812.909,7.218
37.151447,648.95,0.456,0.880,0.788,-5.80,0.0,-6233,-6279,30.8,24.0,-397.00,164.60,-5788.981,6.870
37.181450,637.45,0.462,0.879,0.958,-5.80,0.0,-6214,-6260,31.8,25.0,-401.40,170.20,-5764.115,6.556
37.211449,629.10,0.492,0.858,0.898,-5.80,0.0,-6195,-6240,33.0,26.2,-405.20,175.30,-5741.590,5.550
37.241455,624.05,0.507,0.851,0.896,-5.80,0.0,-6176,-6222,34.0,27.4,-408.50,180.00,-5718.758,4.791
37.271465,649.90,0.569,0.834,0.655,-5.80,0.0,-6157,-6202,34.9,28.4,-411.40,184.30,-5697.624,3.335
37.301468,654.70,0.584,0.826,0.850,-5.80,0.0,-6137,-6183,35.8,29.4,-414.00,188.20,-5675.156,2.235
37.331470,643.20,0.625,0.821,0.986,-5.80,0.0,-6118,-6164,36.7,30.5,-416.30,192.60,-5653.489,1.564
37.361477,620.10,0.635,0.785,0.810,-5.80,0.0,-6099,-6145,37.5,31.5,-418.30,196.80,-5632.783,0.660
37.391479,622.85,0.665,0.799,0.829,-5.80,0.0,-6080,-6126,38.3,32.4,-420.20,200.60,-5612.587,-0.166
37.421490,636.50,0.684,0.783,0.832,-5.80,0.0,-6061,-6107,38.9,33.2,-421.90,203.90,-5591.913,-0.722
37.451492,628.40,0.679,0.782,0.885,-5.80,0.0,-6042,-6087,39.5,33.8,-423.50,206.90,-5569.829,-0.980
37.481499,618.40,0.671,0.794,0.779,-5.80,0.0,-6024,-6069,40.0,34.3,-424.90,209.40,-5549.613,-0.813
37.511505,606.85,0.665,0.777,0.877,-5.80,0.0,-6005,-6050,40.4,34.7,-426.60,211.70,-5531.066,-1.422
37.541508,625.55,0.596,0.773,0.604,-5.80,0.0,-5987,-6032,40.8,35.0,-428.10,213.60,-5512.681,-1.723
37.571510,614.05,0.588,0.801,0.740,-5.80,0.0,-5968,-6013,41.2,35.3,-429.40,215.40,-5492.921,-2.208
37.601521,602.80,0.631,0.768,0.729,-5.80,0.0,-5950,-5995,41.7,35.7,-430.60,216.90,-5473.350,-2.621
37.631523,609.65,0.615,0.761,0.787,-5.80,0.0,-5932,-5976,42.3,36.0,-431.60,218.20,-5455.229,-3.221
37.661530,619.70,0.638,0.785,0.695,-5.70,0.0,-5914,-5958,42.8,36.3,-432.50,219.50,-5435.601,-3.609
37.691528,603.45,0.644,0.753,0.780,-5.70,0.0,-5896,-5939,43.3,36.7,-433.20,220.60,-5415.551,-3.664
37.721535,622.10,0.668,0.745,0.777,-5.70,0.0,-5877,-5921,43.7,36.9,-433.70,221.60,-5397.566,-4.100
37.751545,625.20,0.730,0.745,0.676,-5.70,0.0,-5859,-5902,44.0,37.1,-434.20,222.60,-5378.097,-4.610
37.781548,601.50,0.710,0.714,0.780,-5.70,0.0,-5841,-5884,44.1,37.2,-434.60,223.40,-5358.593,-4.651
37.811550,604.55,0.735,0.739,0.764,-5.70,0.0,-5822,-5866,44.0,37.1,-434.80,224.10,-5341.042,-5.099
37.841553,606.60,0.767,0.756,0.773,-5.70,0.0,-5804,-5847,43.7,36.8,-435.00,224.70,-5323.854,-5.701
37.871563,590.00,0.752,0.758,0.765,-5.70,0.0,-5786,-5829,43.1,36.4,-435.20,225.20,-5304.026,-5.206
37.901569,593.20,0.748,0.787,0.656,-5.70,0.0,-5768,-5811,42.2,35.7,-435.30,225.70,-5287.609,-5.343
37.931572,603.20,0.752,0.786,0.802,-5.70,0.0,-5750,-5793,41.2,34.8,-435.40,226.20,-5269.907,-5.464
37.961575,584.35,0.738,0.787,0.668,-5.70,0.0,-5732,-5775,40.0,33.8,-435.40,226.60,-5249.917,-5.422
37.991581,598.30,0.708,0.810,0.813,-5.70,0.0,-5714,-5757,38.5,32.4,-435.40,227.00,-5232.595,-5.673
38.021584,611.50,0.666,0.808,0.876,-5.70,0.0,-5696,-5739,36.9,30.9,-435.30,227.30,-5214.879,-5.846
38.051586,593.75,0.619,0.821,0.932,-5.70,0.0,-5678,-5720,35.2,29.3,-435.30,227.50,-5194.475,-5.871
38.081593,596.35,0.562,0.814,0.880,-5.70,0.0,-5660,-5702,33.6,27.8,-435.20,227.60,-5177.430,-6.290
38.111599,610.75,0.503,0.843,0.876,-5.70,0.0,-5641,-5683,31.9,26.0,-435.20,227.70,-5160.055,-6.565
38.141605,611.95,0.494,0.864,0.856,-5.70,0.0,-5623,-5665,30.2,24.2,-435.00,227.90,-5139.751,-6.191
38.171608,606.35,0.475,0.851,0.907,-5.70,0.0,-5605,-5646,28.6,22.4,-434.90,228.00,-5121.653,-6.047
38.201611,611.05,0.387,0.875,0.849,-5.70,0.0,-5586,-5628,27.0,20.7,-434.70,228.20,-5104.767,-5.975
38.231617,624.35,0.395,0.881,0.758,-5.70,0.0,-5568,-5610,25.5,18.9,-434.40,228.40,-5086.060,-5.949
38.261620,614.15,0.385,0.896,0.790,-5.70,0.0,-5549,-5591,24.0,17.1,-434.10,228.50,-5065.886,-6.278
38.291622,619.30,0.290,0.917,0.877,-5.80,0.0,-5531,-5572,22.4,15.3,-433.60,228.70,-5047.626,-6.210
38.321632,639.40,0.330,0.917,0.894,-5.80,0.0,-5512,-5553,20.9,13.6,-433.10,228.70,-5030.148,-6.279
38.351635,630.50,0.330,0.933,0.955,-5.80,0.0,-5493,-5534,19.3,11.8,-432.50,228.80,-5012.289,-6.798
38.381645,624.70,0.228,0.943,0.872,-5.80,0.0,-5474,-5515,17.7,10.1,-432.00,228.80,-4993.299,-6.849
38.411648,615.75,0.205,0.967,0.951,-5.80,0.0,-5455,-5496,16.0,8.2,-431.20,228.80,-4975.156,-7.441
38.441654,640.80,0.204,0.954,1.082,-5.80,0.0,-5436,-5477,14.4,6.3,-430.60,228.80,-4957.714,-7.458
38.471661,624.85,0.214,0.961,0.926,-5.80,0.0,-5417,-5458,12.7,4.4,-430.00,228.80,-4939.140,-7.593
38.501659,627.65,0.178,0.963,0.894,-5.80,0.0,-5398,-5439,11.1,2.5,-429.30,228.80,-4919.337,-7.464
38.531670,624.55,0.124,0.967,0.925,-5.80,0.0,-5379,-5420,9.6,0.5,-428.50,228.90,-4901.817,-7.443
38.561676,643.60,0.088,0.977,0.965,-5.80,0.0,-5360,-5401,8.4,1.5,-427.80,228.50,-4884.367,-7.345
38.591679,642.20,0.082,0.989,0.951,-5.80,0.0,-5341,-5381,7.5,3.5,-427.00,227.40,-4865.621,-7.502
38.621685,637.35,0.088,0.981,0.786,-5.90,0.0,-5322,-5362,7.1,5.4,-426.00,225.90,-4846.946,-7.670
38.651688,634.25,0.132,0.982,1.006,-5.90,0.0,-5303,-5343,7.2,7.3,-424.80,223.30,-4829.182,-8.114
38.681698,641.35,0.175,0.974,0.945,-5.90,0.0,-5284,-5324,7.7,9.0,-423.40,220.80,-4811.190,-8.392
38.711697,644.05,0.201,0.964,0.994,-5.90,0.0,-5265,-5304,8.4,10.6,-421.80,216.70,-4792.318,-8.714
38.741703,657.95,0.224,0.962,0.958,-5.90,0.0,-5245,-5285,9.2,12.1,-420.10,211.90,-4774.057,-8.796
38.771709,659.95,0.241,0.961,0.948,-5.90,0.0,-5225,-5265,10.1,13.6,-417.80,207.20,-4755.223,-8.940
38.801712,667.95,0.246,0.950,0.877,-5.90,0.0,-5205,-5245,11.0,15.0,-414.30,202.70,-4739.551,-10.931
38.831718,642.05,0.252,0.949,0.993,-6.00,0.0,-5186,-5225,12.0,16.4,-410.80,194.00,-4722.131,-12.089
38.861725,655.15,0.276,0.973,1.015,-6.00,0.0,-5166,-5205,13.1,17.8,-407.30,185.90,-4707.126,-13.196
38.891727,651.40,0.284,0.937,0.976,-6.00,0.0,-5146,-5185,14.2,19.2,-403.90,178.30,-4689.601,-14.040
38.921741,665.35,0.297,0.950,0.793,-6.00,0.0,-5126,-5165,15.5,20.6,-398.10,168.90,-4675.588,-15.828
38.951744,657.70,0.301,0.942,0.966,-6.00,0.0,-5107,-5145,16.8,21.9,-391.50,159.20,-4662.571,-18.129
38.981743,649.35,0.325,0.912,0.780,-6.00,0.0,-5087,-5125,18.2,23.2,-385.30,150.30,-4650.209,-19.784
39.011753,647.60,0.362,0.912,0.970,-6.00,0.0,-5068,-5106,19.6,24.5,-379.30,142.20,-4635.225,-20.505
39.041756,648.80,0.369,0.897,0.834,-6.10,0.0,-5048,-5086,21.1,25.7,-370.80,134.90,-4623.367,-22.330
39.071758,661.25,0.410,0.880,0.737,-6.10,0.0,-5028,-5066,22.4,26.9,-362.90,128.10,-4611.712,-24.165
39.101761,663.95,0.436,0.888,0.926,-6.10,0.0,-5008,-5046,23.7,28.1,-355.70,121.90,-4599.891,-24.662
39.131767,663.65,0.445,0.866,0.853,-6.10,0.0,-4988,-5026,24.8,29.1,-348.90,116.30,-4586.869,-24.507
39.161770,661.80,0.502,0.857,0.858,-6.20,0.0,-4969,-5006,25.7,30.1,-342.70,110.60,-4573.617,-24.210
39.191776,669.50,0.537,0.867,0.721,-6.20,0.0,-4949,-4986,26.6,31.0,-336.80,104.50,-4558.139,-23.322
39.221779,674.50,0.541,0.870,0.859,-6.20,0.0,-4929,-4965,27.3,31.8,-331.40,99.20,-4543.589,-22.956
39.251785,671.10,0.521,0.836,0.846,-6.20,0.0,-4908,-4945,27.9,32.6,-326.30,94.60,-4528.418,-22.256
39.281792,669.65,0.526,0.833,0.798,-6.20,0.0,-4888,-4925,28.5,33.4,-321.60,90.50,-4513.532,-21.121
39.311790,667.80,0.536,0.834,0.886,-6.20,0.0,-4868,-4904,29.0,34.2,-317.20,87.00,-4498.190,-19.941
39.341801,674.20,0.552,0.824,0.812,-6.20,0.0,-4848,-4884,29.7,35.1,-313.10,84.00,-4482.823,-18.750
39.371807,668.05,0.566,0.819,0.764,-6.30,0.0,-4828,-4864,30.5,36.1,-308.60,81.30,-4466.529,-18.086
39.401810,660.90,0.588,0.805,0.904,-6.30,0.0,-4808,-4844,31.3,37.1,-304.00,79.00,-4451.779,-18.308
39.431816,658.45,0.606,0.796,0.792,-6.30,0.0,-4788,-4824,32.2,38.1,-300.00,77.00,-4435.098,-17.540
39.461823,663.50,0.638,0.813,0.794,-6.30,0.0,-4768,-4804,33.2,39.1,-296.40,75.30,-4419.765,-16.750
39.491829,665.35,0.654,0.786,0.943,-6.30,0.0,-4748,-4784,34.1,39.9,-293.10,73.80,-4403.373,-16.113
39.521832,667.75,0.653,0.771,0.929,-6.30,0.0,-4729,-4764,34.9,40.6,-290.30,72.10,-4386.240,-15.700
39.551842,675.45,0.664,0.790,0.717,-6.30,0.0,-4708,-4744,35.7,41.2,-287.70,70.80,-4367.976,-15.087
39.581844,675.20,0.663,0.765,0.834,-6.40,0.0,-4688,-4723,36.4,41.7,-285.50,69.60,-4349.935,-14.378
39.611847,672.40,0.684,0.758,0.686,-6.40,0.0,-4668,-4703,36.9,42.0,-283.40,68.60,-4331.874,-13.639
39.641853,673.35,0.686,0.769,0.726,-6.40,0.0,-4648,-4682,37.3,42.3,-281.60,67.80,-4314.126,-12.827
39.671860,675.50,0.682,0.745,0.817,-6.40,0.0,-4627,-4662,37.6,42.5,-279.90,67.10,-4295.191,-12.193
39.701866,683.65,0.704,0.735,0.826,-6.40,0.0,-4607,-4641,37.8,42.6,-278.40,66.60,-4274.764,-11.282
39.731873,686.40,0.702,0.761,0.813,-6.40,0.0,-4586,-4621,37.8,42.8,-276.90,66.20,-4255.397,-10.263
39.761875,683.05,0.672,0.727,0.813,-6.40,0.0,-4566,-4600,37.7,42.8,-275.50,65.90,-4237.224,-9.907
39.791882,671.45,0.679,0.727,0.682,-6.50,0.0,-4545,-4580,37.4,42.7,-274.30,65.60,-4218.782,-9.780
39.821892,679.45,0.678,0.750,0.743,-6.50,0.0,-4525,-4559,37.1,42.6,-273.10,65.40,-4199.521,-9.555
39.851894,682.05,0.712,0.739,0.688,-6.50,0.0,-4505,-4538,36.8,42.5,-272.10,65.30,-4179.640,-9.062
39.881901,683.85,0.695,0.747,0.685,-6.50,0.0,-4484,-4518,36.5,42.4,-271.10,65.20,-4160.300,-8.934
39.911903,683.75,0.685,0.762,0.800,-6.50,0.0,-4464,-4497,36.1,42.2,-270.30,65.20,-4140.927,-8.776
39.941910,683.60,0.671,0.762,0.828,-6.50,0.0,-4443,-4477,35.7,41.9,-269.60,65.10,-4121.196,-8.595
39.971920,680.80,0.678,0.760,0.687,-6.60,0.0,-4423,-4456,35.2,41.4,-269.00,65.10,-4101.300,-8.371
40.001919,687.10,0.661,0.785,0.889,-6.60,0.0,-4402,-4435,34.8,41.0,-268.60,65.00,-4080.938,-8.173
40.031929,676.50,0.652,0.764,0.629,-6.60,0.0,-4382,-4415,34.4,40.4,-268.30,64.90,-4059.649,-7.841
40.061928,689.25,0.640,0.763,0.715,-6.60,0.0,-4361,-4394,33.9,39.7,-268.10,64.80,-4039.778,-7.808
40.091934,688.60,0.656,0.778,0.850,-6.60,0.0,-4340,-4373,33.4,39.0,-268.00,64.70,-4018.922,-7.539
40.121944,689.35,0.645,0.774,0.759,-6.70,0.0,-4320,-4352,32.7,38.2,-268.00,64.50,-3998.289,-7.412
40.151943,685.10,0.601,0.773,0.845,-6.70,0.0,-4299,-4331,31.7,37.1,-268.00,64.40,-3977.283,-7.228
40.181957,691.95,0.593,0.794,0.808,-6.70,0.0,-4278,-4310,30.7,35.9,-268.00,64.20,-3956.809,-7.051
40.211952,700.65,0.570,0.813,0.821,-6.70,0.0,-4257,-4289,29.4,34.5,-268.10,64.00,-3935.876,-6.782
40.241959,698.75,0.554,0.828,0.690,-6.80,0.0,-4236,-4268,27.9,33.0,-268.10,63.90,-3914.385,-6.493
40.271969,691.60,0.561,0.855,0.921,-6.80,0.0,-4215,-4247,26.3,31.5,-268.20,63.70,-3893.547,-6.460
40.301968,693.20,0.522,0.874,0.848,-6.80,0.0,-4195,-4227,24.6,29.9,-268.30,63.50,-3873.295,-6.160
40.331978,683.15,0.501,0.878,0.919,-6.80,0.0,-4174,-4206,22.8,28.3,-268.50,63.30,-3853.847,-6.224
40.361980,675.90,0.443,0.882,0.947,-6.80,0.0,-4154,-4185,21.0,26.6,-268.80,63.00,-3833.237,-5.993
40.391987,670.15,0.406,0.920,0.907,-6.80,0.0,-4133,-4165,19.2,25.0,-269.20,62.70,-3812.235,-5.848
40.421989,679.50,0.370,0.922,0.933,-6.80,0.0,-4113,-4144,17.6,23.4,-269.70,62.10,-3792.022,-5.749
40.451992,667.50,0.335,0.924,0.833,-6.90,0.0,-4093,-4124,16.1,21.9,-270.40,61.40,-3771.298,-5.417
40.481995,670.40,0.318,0.934,0.879,-6.90,0.0,-4073,-4104,14.9,20.5,-271.30,60.50,-3749.649,-4.910
40.512001,665.95,0.267,0.941,0.930,-6.90,0.0,-4053,-4083,14.1,19.3,-272.00,59.60,-3729.739,-4.860
40.542007,666.50,0.229,0.935,0.869,-6.90,0.0,-4033,-4063,13.5,18.0,-272.90,58.60,-3709.314,-4.703
40.572014,664.35,0.201,0.939,0.957,-6.90,0.0,-4013,-4043,13.3,17.0,-274.00,57.40,-3688.404,-4.401
40.602016,675.95,0.167,0.922,0.866,-7.00,0.0,-3993,-4023,13.4,16.2,-275.40,55.90,-3665.497,-3.939
40.632027,676.25,0.176,0.945,0.981,-7.00,0.0,-3972,-4002,13.8,15.6,-276.90,54.10,-3644.163,-3.238
40.662029,680.20,0.189,0.934,0.828,-7.00,0.0,-3952,-3982,14.2,15.2,-278.60,52.10,-3622.403,-2.674
40.692032,668.55,0.233,0.924,0.807,-7.00,0.0,-3932,-3962,14.9,15.2,-280.30,49.80,-3601.198,-2.356
40.722034,670.95,0.259,0.923,0.859,-7.00,0.0,-3912,-3942,15.5,15.4,-284.10,47.30,-3577.656,-0.732
40.752045,663.60,0.264,0.929,0.780,-7.00,0.0,-3892,-3921,16.3,15.8,-287.80,44.60,-3553.814,0.613
40.782047,673.80,0.290,0.931,0.975,-7.10,0.0,-3872,-3901,17.1,16.4,-291.60,41.80,-3530.375,1.639
40.812057,662.50,0.285,0.943,0.974,-7.10,0.0,-3852,-3881,17.9,17.2,-295.40,38.80,-3506.950,2.151
40.842060,667.95,0.313,0.937,1.095,-7.00,0.0,-3832,-3861,19.0,18.0,-299.10,35.80,-3483.882,2.505
40.872063,651.85,0.316,0.925,0.894,-7.00,0.0,-3812,-3841,20.2,18.9,-303.40,32.80,-3460.436,2.691
40.902073,661.10,0.332,0.934,0.957,-7.00,0.0,-3793,-3822,21.4,20.0,-308.60,29.30,-3436.260,4.103
40.932072,640.95,0.344,0.925,0.720,-7.10,0.0,-3773,-3802,22.8,21.2,-313.50,25.00,-3410.993,4.691
40.962078,642.70,0.400,0.941,0.886,-7.00,0.0,-3754,-3782,24.2,22.4,-318.10,20.90,-3387.654,5.272
40.992085,638.95,0.405,0.892,0.868,-7.00,0.0,-3735,-3763,25.7,23.6,-322.40,17.00,-3364.835,5.080
41.022091,636.60,0.417,0.921,0.777,-7.10,0.0,-3716,-3743,27.2,24.9,-326.30,13.40,-3341.028,4.622
41.052097,644.25,0.454,0.885,0.969,-7.00,0.0,-3696,-3724,28.6,26.1,-329.90,10.00,-3318.451,4.021
41.082100,634.25,0.494,0.861,0.892,-7.10,0.0,-3677,-3705,30.0,27.3,-333.50,6.90,-3295.018,3.456
41.112103,642.65,0.513,0.872,0.670,-7.10,0.0,-3658,-3685,31.3,28.5,-337.40,4.10,-3272.859,3.428
41.142105,641.40,0.512,0.848,0.831,-7.10,0.0,-3639,-3666,32.5,29.5,-340.80,1.50,-3250.226,3.068
41.172112,644.40,0.564,0.844,0.848,-7.10,0.0,-3620,-3647,33.5,30.4,-343.70,-1.30,-3228.171,2.577
41.202114,647.80,0.571,0.834,0.828,-7.10,0.0,-3600,-3627,34.4,31.3,-346.30,-4.20,-3205.742,1.929
41.232124,643.70,0.636,0.820,0.748,-7.10,0.0,-3581,-3608,35.1,32.0,-348.50,-6.80,-3182.759,1.469
41.262127,649.95,0.643,0.842,0.731,-7.10,0.0,-3561,-3589,35.6,32.5,-350.50,-9.10,-3161.236,0.776
41.292130,651.90,0.643,0.844,0.803,-7.10,0.0,-3542,-3568,35.8,32.8,-352.20,-11.20,-3139.131,0.277
41.322136,662.60,0.646,0.820,0.817,-7.10,0.0,-3522,-3549,35.9,33.1,-353.70,-13.00,-3119.040,-0.305
41.352142,663.05,0.632,0.837,0.887,-7.10,0.0,-3502,-3529,35.8,33.2,-355.00,-14.60,-3098.219,-1.094
41.382149,652.95,0.631,0.843,0.878,-7.10,0.0,-3483,-3509,35.7,33.2,-356.30,-16.10,-3076.246,-1.587
41.412151,653.85,0.625,0.823,0.841,-7.10,0.0,-3463,-3489,35.5,33.1,-357.40,-17.40,-3055.208,-1.884
41.442162,655.00,0.599,0.841,0.765,-7.10,0.0,-3443,-3469,35.3,33.1,-358.40,-18.60,-3034.509,-2.055
41.472168,653.15,0.583,0.835,0.837,-7.10,0.0,-3424,-3450,35.2,32.9,-359.30,-19.60,-3014.161,-2.213
41.502167,651.30,0.546,0.839,0.920,-7.00,0.0,-3404,-3430,35.0,32.7,-360.20,-20.50,-2994.395,-2.921
41.532177,650.30,0.550,0.844,0.785,-7.10,0.0,-3385,-3410,34.9,32.4,-361.00,-21.30,-2975.509,-3.539
41.562183,638.60,0.621,0.841,0.809,-7.10,0.0,-3366,-3391,34.8,32.0,-361.70,-22.00,-2955.040,-3.981
41.592194,643.70,0.620,0.826,0.957,-7.10,0.0,-3346,-3371,34.4,31.5,-362.30,-22.50,-2933.868,-4.266
41.622196,645.90,0.607,0.867,0.690,-7.10,0.0,-3327,-3352,33.8,30.8,-362.90,-23.00,-2913.827,-4.676
41.652203,637.35,0.576,0.872,0.802,-7.10,0.0,-3308,-3332,33.1,29.9,-363.30,-23.40,-2894.159,-5.051
41.682205,634.65,0.544,0.874,1.096,-7.00,0.0,-3288,-3313,32.1,28.8,-363.70,-23.60,-2876.279,-5.384
41.712208,639.15,0.532,0.889,0.751,-7.10,0.0,-3269,-3294,31.0,27.6,-363.90,-23.80,-2857.112,-5.518
41.742210,632.50,0.572,0.876,0.903,-7.00,0.0,-3250,-3275,29.6,26.3,-364.10,-24.00,-2838.429,-5.731
41.772217,630.40,0.542,0.897,0.842,-7.00,0.0,-3231,-3255,28.0,24.8,-364.20,-24.10,-2817.279,-5.422
41.802223,628.40,0.529,0.915,1.026,-7.00,0.0,-3212,-3237,26.1,23.0,-364.20,-24.10,-2798.925,-5.716
41.832230,645.45,0.437,0.900,0.761,-7.00,0.0,-3193,-3218,24.0,21.1,-364.20,-24.00,-2781.251,-6.034
41.862232,648.40,0.381,0.918,0.828,-7.00,0.0,-3174,-3198,21.7,19.1,-364.20,-23.90,-2761.903,-6.398
41.892235,645.80,0.383,0.918,0.978,-7.00,0.0,-3155,-3179,19.3,16.9,-364.10,-23.70,-2741.001,-6.263
41.922241,629.25,0.315,0.934,0.845,-7.00,0.0,-3136,-3160,16.8,14.5,-364.10,-23.50,-2722.499,-6.345
41.952248,637.25,0.296,0.953,0.933,-7.00,0.0,-3117,-3140,14.4,12.2,-364.10,-23.30,-2703.984,-6.003
41.982246,630.30,0.205,0.942,0.858,-7.10,0.0,-3098,-3121,12.0,9.9,-364.10,-23.10,-2684.903,-5.913
42.012257,640.85,0.160,0.954,0.856,-7.10,0.0,-3078,-3102,9.7,7.7,-364.20,-23.00,-2665.446,-5.688
42.042259,634.25,0.133,0.959,0.867,-7.10,0.0,-3059,-3082,7.4,5.5,-364.20,-22.80,-2646.021,-5.808
42.072266,638.80,0.076,0.966,0.996,-7.10,0.0,-3040,-3063,5.3,3.5,-364.40,-22.60,-2627.024,-5.713
42.102272,643.80,0.035,0.962,0.985,-7.20,0.0,-3021,-3044,3.1,2.1,-364.50,-22.30,-2607.522,-5.693
42.132275,649.00,0.082,0.972,1.083,-7.20,0.0,-3002,-3024,1.4,2.8,-364.70,-21.70,-2586.999,-5.635
42.162281,643.60,0.128,0.962,0.978,-7.20,0.0,-2982,-3004,1.8,4.6,-365.40,-20.80,-2566.991,-5.394
42.192287,652.00,0.159,0.962,1.013,-7.20,0.0,-2963,-2985,3.5,6.6,-366.30,-18.60,-2546.575,-4.970
42.222294,648.60,0.175,0.966,0.720,-7.20,0.0,-2943,-2965,5.1,8.4,-367.70,-16.30,-2525.575,-4.599
42.252296,648.60,0.217,0.934,0.960,-7.20,0.0,-2924,-2945,6.7,10.0,-370.20,-13.20,-2503.946,-3.335
42.282303,655.70,0.234,0.952,0.957,-7.20,0.0,-2904,-2925,8.3,11.6,-372.70,-8.60,-2483.146,-2.343
42.312309,659.20,0.253,0.953,0.969,-7.20,0.0,-2884,-2906,9.9,13.2,-375.10,-4.10,-2460.210,-1.762
42.342316,646.80,0.222,0.950,0.860,-7.30,0.0,-2865,-2886,11.4,14.7,-380.00,0.20,-2436.109,0.431
42.372326,658.25,0.248,0.932,1.030,-7.30,0.0,-2845,-2866,13.1,16.2,-384.80,8.80,-2410.922,2.634
42.402328,668.45,0.279,0.937,0.994,-7.30,0.0,-2825,-2846,14.8,17.7,-389.50,16.90,-2386.605,3.588
42.432331,660.50,0.326,0.920,0.783,-7.30,0.0,-2805,-2826,16.4,19.0,-398.50,24.50,-2358.872,6.927
42.462341,655.35,0.306,0.902,0.935,-7.30,0.0,-2786,-2806,17.9,20.4,-407.00,32.80,-2330.404,10.137
42.492352,654.40,0.358,0.927,1.059,-7.30,0.0,-2766,-2787,19.3,21.5,-415.00,42.70,-2303.127,11.619
42.522354,658.00,0.369,0.890,0.948,-7.40,0.0,-2746,-2766,20.5,22.6,-425.00,51.80,-2274.501,13.376
42.552361,663.05,0.419,0.899,0.985,-7.40,0.0,-2726,-2746,21.7,23.8,-435.30,60.00,-2243.600,15.860
